address,end_address,name,kind,subtype,size_bytes,width_bits,signed,rows,cols,subsystem,confidence,range_kind,bounding_span_bytes,decoded_bytes,gap_bytes,block_count,code_blocks,coverage_percent,inbound_xrefs,callers,caller_routines,outbound_xrefs,outbound_call_sites,callees,description,evidence,aliases,generated
0x54FE,0x5510,hardware_io_bit_update_helper,routine,code,19,8,,,,unknown,confirmed,contiguous-code,19,19,0,1,0x54FE-0x5510,100.000,26,0x5081|0x5087|0x5093|0x50C2|0x5104|0x5173|0x5179|0x5180|0x518B|0x51D4|0x51EA|0x522C|0x5237|0x5261|0x5298|0x52A3|0x5330|0x533C|0x534A|0x53BC|0x53C7|0x5433|0x543E|0x5444|0x544B|0x5473,hardware_io_scan_group_506a|hardware_io_scan_group_50f4|hardware_io_scan_group_515c|hardware_io_scan_group_51cc|hardware_io_scan_group_5224|hardware_io_scan_group_5243|hardware_io_scan_group_5290|hardware_io_scan_group_5320|hardware_io_scan_group_53a9|hardware_io_scan_group_5419|hardware_io_service_546b,0,,,Update selected RAM bit according to tested condition.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x5511,0x554F,sub_5511,routine,unclassified-code,63,,,,,unknown,unclassified,contiguous-code,63,63,0,1,0x5511-0x554F,100.000,1,0x549C,hardware_io_scan_group_5497,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x5550,0x555E,sub_5550,routine,unclassified-code,15,,,,,unknown,unclassified,contiguous-code,15,15,0,1,0x5550-0x555E,100.000,1,0x549F,hardware_io_scan_group_5497,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x5565,0x559F,sub_5565,routine,unclassified-code,59,,,,,unknown,unclassified,contiguous-code,59,59,0,1,0x5565-0x559F,100.000,0,,,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x55F8,0x5629,sub_55F8,routine,unclassified-code,50,,,,,unknown,unclassified,contiguous-code,50,50,0,1,0x55F8-0x5629,100.000,1,0xD593,build_rpm_index_2044,2,0x560F|0x5618,interp_1d_u8,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x562A,0x5651,sub_562A,routine,unclassified-code,40,,,,,unknown,unclassified,contiguous-code,40,40,0,1,0x562A-0x5651,100.000,1,0x96B6,interrupt_handler_95f3,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x5652,0x5678,mode_control_init_5652,routine,code,39,8,,,,unknown,open,contiguous-code,39,39,0,1,0x5652-0x5678,100.000,1,0xB919,reset_entry,1,0x5660,sub_5792,Reset-time mode/control initialization; exact physical role remains open.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x5679,0x56FA,sub_5679,routine,unclassified-code,130,,,,,unknown,unclassified,contiguous-code,130,130,0,1,0x5679-0x56FA,100.000,1,0xD590,build_rpm_index_2044,5,0x5680|0x56A1|0x56D8|0x56DC|0x56E4,sub_9747|sub_56FB|sub_5741|sub_57C0|sub_5792,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x56FB,0x571E,sub_56FB,routine,unclassified-code,36,,,,,unknown,unclassified,contiguous-code,36,36,0,1,0x56FB-0x571E,100.000,1,0x56A1,sub_5679,1,0x56FB,sub_571F,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x571F,0x5740,sub_571F,routine,unclassified-code,34,,,,,unknown,unclassified,contiguous-code,34,34,0,1,0x571F-0x5740,100.000,1,0x56FB,sub_56FB,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x5741,0x5791,sub_5741,routine,unclassified-code,81,,,,,unknown,unclassified,contiguous-code,81,81,0,1,0x5741-0x5791,100.000,1,0x56D8,sub_5679,3,0x5751|0x575F|0x577A,sub_57B4|interp_1d_u8|sub_5792,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x5792,0x57B3,sub_5792,routine,unclassified-code,34,,,,,unknown,unclassified,contiguous-code,34,34,0,1,0x5792-0x57B3,100.000,3,0x5660|0x56E4|0x577A,mode_control_init_5652|sub_5679|sub_5741,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x57B4,0x57BF,sub_57B4,routine,unclassified-code,12,,,,,unknown,unclassified,contiguous-code,12,12,0,1,0x57B4-0x57BF,100.000,2,0x5751|0x57D2,sub_5741|sub_57C0,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x57C0,0x5827,sub_57C0,routine,unclassified-code,104,,,,,unknown,unclassified,contiguous-code,104,104,0,1,0x57C0-0x5827,100.000,1,0x56DC,sub_5679,1,0x57D2,sub_57B4,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x5828,0x5839,runtime_input_processing_5828,routine,code,18,8,,,,unknown,open,contiguous-code,18,18,0,1,0x5828-0x5839,100.000,1,0xD379,main_periodic_body,0,,,Periodic input/state processing call.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x583A,0x5875,sub_583A,routine,unclassified-code,60,,,,,unknown,unclassified,contiguous-code,60,60,0,1,0x583A-0x5875,100.000,0,,,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x5877,0x589A,sub_5877,routine,unclassified-code,36,,,,,unknown,unclassified,contiguous-code,36,36,0,1,0x5877-0x589A,100.000,1,0x773D,engine_period_update,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x589C,0x58B5,sub_589C,routine,unclassified-code,26,,,,,unknown,unclassified,contiguous-code,26,26,0,1,0x589C-0x58B5,100.000,2,0x703E|0x71BA,sub_6FE4|sub_7101,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x58B7,0x58F0,sub_58B7,routine,unclassified-code,58,,,,,unknown,unclassified,contiguous-code,58,58,0,1,0x58B7-0x58F0,100.000,1,0x96C6,interrupt_handler_95f3,1,0x58EA,load_aircharge_model,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x58F2,0x5980,update_descriptor_state,routine,code,143,,,,,diagnostics,strong,contiguous-code,143,143,0,1,0x58F2-0x5980,100.000,18,0x5A6C|0x5B68|0x5C67|0x5D4C|0x5E45|0x5EDB|0x5F64|0x5FCC|0x6022|0x604E|0x609F|0x60F5|0x6124|0x614E|0x617A|0x6205|0x62FB|0x6331,sub_5A29|sub_5B1B|sub_5BEC|sub_5D08|sub_5D8D|adc_conversion_helper_5e82|sub_5F27|sub_5F71|sub_5FDC|runtime_stage_602f|sub_605B|sub_60B1|runtime_stage_6107|runtime_stage_6133|runtime_stage_615b|runtime_stage_6187|runtime_stage_62dc|sub_6312,0,,,Update one flag/state descriptor selected by X using thresholds/values addressed through Y.,decoded instruction flow at 0x58F2; caller/callee context,,false
0x5982,0x59A6,dispatch_descriptor_action,routine,code,37,,,,,diagnostics,strong,contiguous-code,37,37,0,1,0x5982-0x59A6,100.000,18,0x5A74|0x5B70|0x5C6F|0x5D54|0x5E4F|0x5EE3|0x5F6C|0x5FD7|0x602A|0x6056|0x60AC|0x6102|0x612E|0x6156|0x6182|0x6214|0x630D|0x633F,sub_5A29|sub_5B1B|sub_5BEC|sub_5D08|sub_5D8D|adc_conversion_helper_5e82|sub_5F27|sub_5F71|sub_5FDC|runtime_stage_602f|sub_605B|sub_60B1|runtime_stage_6107|runtime_stage_6133|runtime_stage_615b|runtime_stage_6187|runtime_stage_62dc|sub_6312,3,0x5999|0x59A0|0x59A3,sub_59A8|sub_59CA|sub_59F4,Translate a descriptor result through the 0x55A0 action table and update associated status lists.,decoded instruction flow at 0x5982; caller/callee context,,false
0x59A8,0x59C8,sub_59A8,routine,unclassified-code,33,,,,,unknown,unclassified,contiguous-code,33,33,0,1,0x59A8-0x59C8,100.000,1,0x5999,dispatch_descriptor_action,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x59CA,0x59F2,sub_59CA,routine,unclassified-code,41,,,,,unknown,unclassified,contiguous-code,41,41,0,1,0x59CA-0x59F2,100.000,1,0x59A0,dispatch_descriptor_action,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x59F4,0x5A27,sub_59F4,routine,unclassified-code,52,,,,,unknown,unclassified,contiguous-code,52,52,0,1,0x59F4-0x5A27,100.000,1,0x59A3,dispatch_descriptor_action,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x5A29,0x5A77,sub_5A29,routine,unclassified-code,79,,,,,unknown,unclassified,contiguous-code,79,79,0,1,0x5A29-0x5A77,100.000,1,0xD5C2,build_rpm_index_2044,2,0x5A6C|0x5A74,update_descriptor_state|dispatch_descriptor_action,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x5A79,0x5AD4,sub_5A79,routine,unclassified-code,92,,,,,unknown,unclassified,contiguous-code,92,92,0,1,0x5A79-0x5AD4,100.000,1,0xB863,reset_entry,1,0x5A91,sub_636C,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x5AD6,0x5B19,incremental_rom_checksum,routine,code,68,8,,,,integrity,confirmed,contiguous-code,68,68,0,1,0x5AD6-0x5B19,100.000,1,0xD40F,main_periodic_body,0,,,Incremental runtime additive checksum over 0x4000-0xFFFF while skipping 0xB600-0xB7FF.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x5B1B,0x5B94,sub_5B1B,routine,unclassified-code,122,,,,,unknown,unclassified,contiguous-code,122,122,0,1,0x5B1B-0x5B94,100.000,1,0x43DC,sample_and_filter_o2_candidate,2,0x5B68|0x5B70,update_descriptor_state|dispatch_descriptor_action,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x5B95,0x5BEA,sub_5B95,routine,unclassified-code,86,,,,,unknown,unclassified,contiguous-code,86,86,0,1,0x5B95-0x5BEA,100.000,1,0xD505,build_rpm_index_2044,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x5BEC,0x5CF4,sub_5BEC,routine,unclassified-code,265,,,,,unknown,unclassified,contiguous-code,265,265,0,1,0x5BEC-0x5CF4,100.000,2,0x40DA|0x432E,initialize_filtered_temperature_channels|preprocess_cts_path,3,0x5C67|0x5C6F|0x5C9D,update_descriptor_state|dispatch_descriptor_action|sub_5CF6,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x5CF6,0x5D06,sub_5CF6,routine,unclassified-code,17,,,,,unknown,unclassified,contiguous-code,17,17,0,1,0x5CF6-0x5D06,100.000,1,0x5C9D,sub_5BEC,2,0x5CFC|0x5D03,axis_lookup_u8|interp_1d_u8,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x5D08,0x5D79,sub_5D08,routine,unclassified-code,114,,,,,unknown,unclassified,contiguous-code,114,114,0,1,0x5D08-0x5D79,100.000,2,0x40BC|0x437E,initialize_filtered_temperature_channels|preprocess_iat_path,3,0x5D4C|0x5D54|0x5D6B,update_descriptor_state|dispatch_descriptor_action|sub_5D7B,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x5D7B,0x5D8B,sub_5D7B,routine,unclassified-code,17,,,,,unknown,unclassified,contiguous-code,17,17,0,1,0x5D7B-0x5D8B,100.000,1,0x5D6B,sub_5D08,2,0x5D81|0x5D88,axis_lookup_u8|interp_1d_u8,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x5D8D,0x5E80,sub_5D8D,routine,unclassified-code,244,,,,,unknown,unclassified,contiguous-code,244,244,0,1,0x5D8D-0x5E80,100.000,2,0x4067|0x418B,adc_sample_group_b|update_adc_200e_filter_and_load_axis,3,0x5E45|0x5E4F|0x5E74,update_descriptor_state|dispatch_descriptor_action|load_aircharge_model,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x5E82,0x5F25,adc_conversion_helper_5e82,routine,code,164,8,,,,sensors,strong,contiguous-code,164,164,0,1,0x5E82-0x5F25,100.000,2,0x404A|0x9666,adc_sample_group_b|interrupt_handler_95f3,2,0x5EDB|0x5EE3,update_descriptor_state|dispatch_descriptor_action,Convert/filter ADC source used to produce RAM 0x2013.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x5F27,0x5F6F,sub_5F27,routine,unclassified-code,73,,,,,unknown,unclassified,contiguous-code,73,73,0,1,0x5F27-0x5F6F,100.000,1,0xD46A,main_periodic_body,2,0x5F64|0x5F6C,update_descriptor_state|dispatch_descriptor_action,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x5F71,0x5FDA,sub_5F71,routine,unclassified-code,106,,,,,unknown,unclassified,contiguous-code,106,106,0,1,0x5F71-0x5FDA,100.000,1,0xD508,build_rpm_index_2044,2,0x5FCC|0x5FD7,update_descriptor_state|dispatch_descriptor_action,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x5FDC,0x602D,sub_5FDC,routine,unclassified-code,82,,,,,unknown,unclassified,contiguous-code,82,82,0,1,0x5FDC-0x602D,100.000,1,0xD610,build_rpm_index_2044,2,0x6022|0x602A,update_descriptor_state|dispatch_descriptor_action,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x602F,0x6059,runtime_stage_602f,routine,code,43,8,,,,unknown,open,contiguous-code,43,43,0,1,0x602F-0x6059,100.000,1,0xD412,main_periodic_body,2,0x604E|0x6056,update_descriptor_state|dispatch_descriptor_action,Periodic runtime stage.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x605B,0x60AF,sub_605B,routine,unclassified-code,85,,,,,unknown,unclassified,contiguous-code,85,85,0,1,0x605B-0x60AF,100.000,1,0xD5A3,build_rpm_index_2044,2,0x609F|0x60AC,update_descriptor_state|dispatch_descriptor_action,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x60B1,0x6105,sub_60B1,routine,unclassified-code,85,,,,,unknown,unclassified,contiguous-code,85,85,0,1,0x60B1-0x6105,100.000,1,0xD5AD,build_rpm_index_2044,2,0x60F5|0x6102,update_descriptor_state|dispatch_descriptor_action,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x6107,0x6131,runtime_stage_6107,routine,code,43,8,,,,unknown,open,contiguous-code,43,43,0,1,0x6107-0x6131,100.000,1,0xD415,main_periodic_body,2,0x6124|0x612E,update_descriptor_state|dispatch_descriptor_action,Periodic runtime stage.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x6133,0x6159,runtime_stage_6133,routine,code,39,8,,,,unknown,open,contiguous-code,39,39,0,1,0x6133-0x6159,100.000,1,0xD418,main_periodic_body,2,0x614E|0x6156,update_descriptor_state|dispatch_descriptor_action,Periodic runtime stage.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x615B,0x6185,runtime_stage_615b,routine,code,43,8,,,,unknown,open,contiguous-code,43,43,0,1,0x615B-0x6185,100.000,1,0xD41B,main_periodic_body,2,0x617A|0x6182,update_descriptor_state|dispatch_descriptor_action,Periodic runtime stage.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x6187,0x6217,runtime_stage_6187,routine,code,145,8,,,,unknown,open,contiguous-code,145,145,0,1,0x6187-0x6217,100.000,1,0xD41E,main_periodic_body,3,0x61F0|0x6205|0x6214,sub_6219|update_descriptor_state|dispatch_descriptor_action,Periodic runtime stage.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x6219,0x6250,sub_6219,routine,unclassified-code,56,,,,,unknown,unclassified,contiguous-code,56,56,0,1,0x6219-0x6250,100.000,1,0x61F0,runtime_stage_6187,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x6252,0x62DA,sub_6252,routine,unclassified-code,137,,,,,unknown,unclassified,contiguous-code,137,137,0,1,0x6252-0x62DA,100.000,2,0xD009|0xD0BD,sub_CE3A|adaptive_cell_update_worker,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x62DC,0x6310,runtime_stage_62dc,routine,code,53,8,,,,unknown,open,contiguous-code,53,53,0,1,0x62DC-0x6310,100.000,1,0xD421,main_periodic_body,2,0x62FB|0x630D,update_descriptor_state|dispatch_descriptor_action,Periodic runtime stage.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x6312,0x6342,sub_6312,routine,unclassified-code,49,,,,,unknown,unclassified,contiguous-code,49,49,0,1,0x6312-0x6342,100.000,1,0xC810,closed_loop_adaptive_state_machine,2,0x6331|0x633F,update_descriptor_state|dispatch_descriptor_action,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x6344,0x636A,load_aircharge_model,routine,code,39,8,,,,air-load,strong,contiguous-code,39,39,0,1,0x6344-0x636A,100.000,2,0x58EA|0x5E74,sub_58B7|sub_5D8D,2,0x6354|0x6366,axis_lookup_u8|interp_2d_u8,Interpolate the 0x9187 24x9 factor table and update load/air-charge state.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x636C,0x6403,sub_636C,routine,unclassified-code,152,,,,,unknown,unclassified,contiguous-code,152,152,0,1,0x636C-0x6403,100.000,3,0x5A91|0x657B|0xBA30,sub_5A79|sub_6568|sub_B95F,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x6405,0x644F,interrupt_handler_6405,routine,code,75,8,,,,unknown,confirmed,contiguous-code,75,75,0,1,0x6405-0x644F,100.000,0,,,1,0x640C,sub_E132,Vector target; exact hardware interrupt source depends on MCU mask.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x6451,0x650C,sub_6451,routine,unclassified-code,188,,,,,unknown,unclassified,contiguous-code,188,188,0,1,0x6451-0x650C,100.000,1,0xD68F,build_rpm_index_2044,2,0x645C|0x6509,sub_E326|sub_E32F,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x650D,0x654A,runtime_state_650d,routine,code,62,8,,,,unknown,open,contiguous-code,62,62,0,1,0x650D-0x654A,100.000,2,0x6C6A|0xD37F,output_compare_scheduler_isr_6c6a|main_periodic_body,0,,,Periodic state update.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x654C,0x6567,sub_654C,routine,unclassified-code,28,,,,,unknown,unclassified,contiguous-code,28,28,0,1,0x654C-0x6567,100.000,1,0x96B3,interrupt_handler_95f3,1,0x6553,sub_667C,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x6568,0x65D6,sub_6568,routine,unclassified-code,111,,,,,unknown,unclassified,contiguous-code,111,111,0,1,0x6568-0x65D6,100.000,1,0x6E55,mode_handler_6d43,2,0x657B|0x6596,sub_636C|sub_69CF,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x65D8,0x663B,sub_65D8,routine,unclassified-code,100,,,,,unknown,unclassified,contiguous-code,100,100,0,1,0x65D8-0x663B,100.000,2,0x6CFE|0xD6A6,periodic_service_isr_6cfb|build_rpm_index_2044,6,0x65D8|0x65F6|0x660B|0x661C|0x662C|0x6638,sub_663D|sub_6654|sub_665E,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x663D,0x6652,sub_663D,routine,unclassified-code,22,,,,,unknown,unclassified,contiguous-code,22,22,0,1,0x663D-0x6652,100.000,1,0x65D8,sub_65D8,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x6654,0x665C,sub_6654,routine,unclassified-code,9,,,,,unknown,unclassified,contiguous-code,9,9,0,1,0x6654-0x665C,100.000,3,0x65F6|0x661C|0x662C,sub_65D8,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x665E,0x6666,sub_665E,routine,unclassified-code,9,,,,,unknown,unclassified,contiguous-code,9,9,0,1,0x665E-0x6666,100.000,2,0x660B|0x6638,sub_65D8,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x667C,0x66F8,sub_667C,routine,unclassified-code,125,,,,,unknown,unclassified,contiguous-code,125,125,0,1,0x667C-0x66F8,100.000,4,0x6553|0x690D|0x6A12|0x6C06,sub_654C|mode_handler_68f3|mode_handler_6a12|sub_6C06,1,0x66B1,sub_66FA,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x66FA,0x672C,sub_66FA,routine,unclassified-code,51,,,,,unknown,unclassified,contiguous-code,51,51,0,1,0x66FA-0x672C,100.000,1,0x66B1,sub_667C,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x672E,0x6793,sub_672E,routine,unclassified-code,102,,,,,unknown,unclassified,contiguous-code,102,102,0,1,0x672E-0x6793,100.000,4,0x6836|0x690A|0x6A15|0x6CFB,mode_handler_6836|mode_handler_68f3|mode_handler_6a12|periodic_service_isr_6cfb,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x6795,0x67A1,sub_6795,routine,unclassified-code,13,,,,,unknown,unclassified,contiguous-code,13,13,0,1,0x6795-0x67A1,100.000,1,0x69CB,sub_69B8,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x67A3,0x67B1,state_or_comms_init_67a3,routine,code,15,8,,,,unknown,open,contiguous-code,15,15,0,1,0x67A3-0x67B1,100.000,1,0xB91C,reset_entry,0,,,Reset-time state-machine/communications initialization.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x6836,0x6848,mode_handler_6836,routine,code,19,8,,,,unknown,open,contiguous-code,19,19,0,1,0x6836-0x6848,100.000,1,0xD42B,main_periodic_body,1,0x6836,sub_672E,Mode handler selected by RAM 0x21A6.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x68F3,0x6943,mode_handler_68f3,routine,code,46,8,,,,unknown,open,bounding-span,81,46,35,2,0x68F3-0x691F|0x6943-0x6943,56.790,1,0xD434,main_periodic_body,2,0x690A|0x690D,sub_672E|sub_667C,Mode handler selected by RAM 0x21A6.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x69B8,0x69CE,sub_69B8,routine,unclassified-code,23,,,,,unknown,unclassified,contiguous-code,23,23,0,1,0x69B8-0x69CE,100.000,1,0x6C56,sub_6C56,1,0x69CB,sub_6795,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x69CF,0x69DD,sub_69CF,routine,unclassified-code,15,,,,,unknown,unclassified,contiguous-code,15,15,0,1,0x69CF-0x69DD,100.000,2,0x6596|0x6C13,sub_6568|sub_6C06,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x69DE,0x69FF,sub_69DE,routine,unclassified-code,34,,,,,unknown,unclassified,contiguous-code,34,34,0,1,0x69DE-0x69FF,100.000,3,0x4BEC|0x4C11|0x6A3E,sub_4BCD|sub_6A2C,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x6A12,0x6A27,mode_handler_6a12,routine,code,22,8,,,,unknown,open,contiguous-code,22,22,0,1,0x6A12-0x6A27,100.000,2,0xD444|0xD44D,main_periodic_body,2,0x6A12|0x6A15,sub_667C|sub_672E,Mode handler selected by RAM 0x21A6.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x6A2C,0x6A67,sub_6A2C,routine,unclassified-code,45,,,,,unknown,unclassified,bounding-span,60,45,15,2,0x6A2C-0x6A57|0x6A67-0x6A67,75.000,2,0x6E2A|0x6E3E,mode_handler_6d43,1,0x6A3E,sub_69DE,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x6AEB,0x6B53,sub_6AEB,routine,unclassified-code,105,,,,,unknown,unclassified,contiguous-code,105,105,0,1,0x6AEB-0x6B53,100.000,2,0x6DFD|0x6E1B,mode_handler_6d43,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x6B54,0x6BBD,sub_6B54,routine,unclassified-code,106,,,,,unknown,unclassified,contiguous-code,106,106,0,1,0x6B54-0x6BBD,100.000,2,0x6DEB|0x6E0C,mode_handler_6d43,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x6BBE,0x6BCA,mode_handler_6bbe,routine,code,13,8,,,,unknown,open,contiguous-code,13,13,0,1,0x6BBE-0x6BCA,100.000,0,,,5,0x6BBE|0x6BC0|0x6BC2|0x6BC4|0x6BC7,sub_6BCB|sub_6C1B|sub_6C31|sub_6C56|sub_6C06,Mode handler selected by RAM 0x21A6.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x6BCB,0x6C05,sub_6BCB,routine,unclassified-code,59,,,,,unknown,unclassified,contiguous-code,59,59,0,1,0x6BCB-0x6C05,100.000,2,0x6BBE|0x6E82,mode_handler_6bbe|sub_6E70,1,0x6BFD,sub_6D33,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x6C06,0x6C1A,sub_6C06,routine,unclassified-code,21,,,,,unknown,unclassified,contiguous-code,21,21,0,1,0x6C06-0x6C1A,100.000,1,0x6BC7,mode_handler_6bbe,3,0x6C06|0x6C0D|0x6C13,sub_667C|sub_6D33|sub_69CF,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x6C1B,0x6C30,sub_6C1B,routine,unclassified-code,22,,,,,unknown,unclassified,contiguous-code,22,22,0,1,0x6C1B-0x6C30,100.000,1,0x6BC0,mode_handler_6bbe,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x6C31,0x6C55,sub_6C31,routine,unclassified-code,37,,,,,unknown,unclassified,contiguous-code,37,37,0,1,0x6C31-0x6C55,100.000,2,0x6BC2|0x6D99,mode_handler_6bbe|mode_handler_6d43,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x6C56,0x6C64,sub_6C56,routine,unclassified-code,15,,,,,unknown,unclassified,contiguous-code,15,15,0,1,0x6C56-0x6C64,100.000,1,0x6BC4,mode_handler_6bbe,1,0x6C56,sub_69B8,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x6C6A,0x6CFA,output_compare_scheduler_isr_6c6a,routine,code,145,,,,,scheduler,strong,contiguous-code,145,145,0,1,0x6C6A-0x6CFA,100.000,0,,,2,0x6C6A|0x6C78,runtime_state_650d|sub_6D33,"Output-compare scheduler interrupt path: updates TOC3/action state, dispatches mode work, and returns with RTI.",Decoded contiguous ISR block 0x6C6A-0x6CFA; writes 0x101A/0x1020 and terminates in RTI.,,false
0x6CFB,0x6D32,periodic_service_isr_6cfb,routine,code,56,,,,,scheduler,strong,contiguous-code,56,56,0,1,0x6CFB-0x6D32,100.000,0,,,3,0x6CFB|0x6CFE|0x6D2F,sub_672E|sub_65D8|sub_C9C8,"Periodic interrupt service path that runs state helpers, conditionally services the watchdog, and returns with RTI.",Decoded contiguous ISR block 0x6CFB-0x6D32; direct calls at 0x6CFB/0x6CFE/0x6D2F and terminal RTI.,,false
0x6D33,0x6D42,sub_6D33,routine,unclassified-code,16,,,,,unknown,unclassified,contiguous-code,16,16,0,1,0x6D33-0x6D42,100.000,3,0x6BFD|0x6C0D|0x6C78,sub_6BCB|sub_6C06|output_compare_scheduler_isr_6c6a,0,,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x6D43,0x6E6F,mode_handler_6d43,routine,code,301,8,,,,unknown,open,contiguous-code,301,301,0,1,0x6D43-0x6E6F,100.000,1,0xD456,main_periodic_body,11,0x6D96|0x6D99|0x6DE8|0x6DEB|0x6DFA|0x6DFD|0x6E0C|0x6E1B|0x6E2A|0x6E3E|0x6E55,sub_6E70|sub_6C31|sub_6E86|sub_6B54|sub_6AEB|sub_6A2C|sub_6568,Mode handler selected by RAM 0x21A6.,existing reverse-engineering bundle / repository LOGIC.md,,false
